id,name,taxid,gender,dateofbirth,status,externalcode,isenriched,enrichedat,enrichedbt,createdat,createdby,updatedat,updatedby,ID_Pedido,Data_Pedido,Nome_do_Item,Quantidade,Categoria_Comida
2319,Camila Teixeira,570.541.478-56,Female,1975-12-09,active,1A2S8PYOP8,True,2025-11-06T19:45:57,ops_team,2025-10-16T00:00:00,ops_team,2025-10-24T02:41:56,import_script,1120,16/10/2025,Sorvete Artesanal,2,Sobremesa
2320,Ana Costa,811.578.263-44,Male,2005-11-22,active,PG6IMZODNL,False,,,2025-10-17T00:00:00,system,2025-11-09T15:10:19,system,1121,17/10/2025,Pizza Grande Portuguesa,3,Pizza
2321,Fernanda Moraes,413.407.750-77,Female,1975-02-11,pending,X0SZN56KS6,True,2025-09-28T13:04:47,ops_team,2025-10-11T00:00:00,system,2025-10-19T09:22:23,ops_team,1122,11/10/2025,Pizza Grande Portuguesa,1,Pizza
2322,Beatriz Mendonça,448.941.019-25,Female,1959-02-06,pending,LVBL57RZ6Y,False,,,2025-10-15T00:00:00,joao,2025-11-09T15:36:00,data_engineer,1123,15/10/2025,Pudim de Leite,1,Sobremesa
2323,Bruno Rocha,914.803.101-78,Female,1971-03-21,active,QV9QNRWKKL,True,2025-09-07T05:47:14,maria,2025-10-06T00:00:00,data_engineer,2025-10-16T06:54:47,import_script,1124,06/10/2025,Pizza Mussarela,1,Pizza
2324,Sofia Souza,688.932.808-29,Female,2002-12-15,pending,BEB5UWFS3R,True,2025-09-26T11:20:20,ops_team,2025-10-05T00:00:00,maria,2025-10-21T09:16:07,import_script,1125,05/10/2025,Pizza Frango com Catupiry,2,Pizza
2325,Maria Pereira,414.627.300-16,Male,1996-04-13,inactive,G44ODZBOZD,True,2025-08-29T16:12:39,data_engineer,2025-10-21T00:00:00,maria,2025-11-09T14:47:34,maria,1126,21/10/2025,Lasanha Bolonhesa,2,Massas
2326,Larissa Costa,513.166.223-77,Male,1959-06-22,inactive,QEY0CZUULL,True,2025-08-15T04:35:04,system,2025-10-13T00:00:00,maria,2025-10-15T11:37:02,maria,1127,13/10/2025,Pizza Frango com Catupiry,3,Pizza
2327,Sofia Gomes,569.185.684-03,Female,1978-12-15,inactive,7PCBDDXZOE,True,2025-08-31T08:41:45,maria,2025-11-01T00:00:00,import_script,2025-11-04T11:32:28,system,1128,01/11/2025,Lasanha Bolonhesa,1,Massas
2328,Patrícia Araujo,070.646.024-17,Female,1959-07-12,inactive,D31RWME1LB,False,,,2025-10-11T00:00:00,joao,2025-11-05T07:32:13,system,1129,11/10/2025,Pizza Grande Calabresa,3,Pizza
2329,Larissa Mendonça,232.568.629-80,Female,1991-11-10,active,ZLOMQC3NY2,False,,,2025-10-08T00:00:00,maria,2025-11-04T07:14:18,data_engineer,1130,08/10/2025,Pizza Grande Calabresa,1,Pizza
2330,Thiago Mendonça,825.335.640-99,Female,1986-12-05,active,G1SXGN5AOI,False,,,2025-10-05T00:00:00,import_script,2025-11-03T14:49:19,data_engineer,1131,05/10/2025,Sorvete Artesanal,2,Sobremesa
2331,Pedro Araujo,774.911.732-01,Male,2007-04-13,inactive,FSCZ7BMIT5,False,,,2025-10-15T00:00:00,maria,2025-10-21T11:43:17,data_engineer,1132,15/10/2025,Lasanha Bolonhesa,3,Massas
2332,Gustavo Moraes,682.022.577-14,Male,1990-06-11,active,V3B80AE4QJ,True,2025-10-16T23:34:38,system,2025-10-27T00:00:00,ops_team,2025-11-09T15:17:28,maria,1133,27/10/2025,Sorvete Artesanal,3,Sobremesa
2333,Lucas Moraes,160.035.858-64,Male,1965-04-30,inactive,XG3HLYNYWL,False,,,2025-10-26T00:00:00,joao,2025-11-09T15:08:54,joao,1134,26/10/2025,Ravioli de Queijo,3,Massas
2334,Maria Ribeiro,825.340.991-97,Male,2000-07-06,active,D0QZAU29YD,False,,,2025-10-28T00:00:00,import_script,2025-11-02T01:24:32,ops_team,1135,28/10/2025,Tiramisu,1,Sobremesa
2335,Mariana Santos,375.938.855-51,Male,1967-10-18,active,HBGCNPGJTL,False,,,2025-10-09T00:00:00,joao,2025-10-17T01:45:02,data_engineer,1136,09/10/2025,Pizza Grande Portuguesa,2,Pizza
2336,Mateus Araujo,485.171.989-86,Male,1981-09-21,inactive,QCUOD1VHK6,False,,,2025-10-30T00:00:00,maria,2025-11-08T22:03:45,import_script,1137,30/10/2025,Pudim de Leite,2,Sobremesa
2337,João Dias,400.569.467-32,Female,2007-05-19,inactive,Y8JPSF7GV5,True,2025-09-07T19:43:17,data_engineer,2025-10-26T00:00:00,ops_team,2025-11-09T14:48:56,data_engineer,1138,26/10/2025,Pudim de Leite,3,Sobremesa
2338,Gabriela Silva,280.635.482-22,Female,1965-07-17,inactive,2JL8GS4AJT,False,,,2025-10-18T00:00:00,system,2025-11-01T07:53:23,joao,1139,18/10/2025,Ravioli de Queijo,2,Massas
2339,Rafael Teixeira,130.041.881-42,Male,1997-11-19,pending,YI15L6YKMW,False,,,2025-10-05T00:00:00,system,2025-11-01T17:23:21,joao,1140,05/10/2025,Pizza Grande Portuguesa,1,Pizza
2340,Ana Oliveira,792.935.954-48,Female,1972-08-10,pending,ZDBJZY5Y9Y,False,,,2025-10-11T00:00:00,joao,2025-10-20T02:28:12,import_script,1141,11/10/2025,Pudim de Leite,1,Sobremesa
2341,Patrícia Moraes,967.195.967-14,Male,1973-06-19,active,LZW5OU5IC6,False,,,2025-10-05T00:00:00,system,2025-11-04T01:28:56,system,1142,05/10/2025,Pizza Grande Margherita,2,Pizza
2342,João Moraes,316.941.551-43,Male,1995-08-15,active,3WFS4RIWLK,False,,,2025-10-19T00:00:00,system,2025-11-09T15:14:50,system,1143,19/10/2025,Pudim de Leite,3,Sobremesa
2343,Mariana Souza,817.698.781-72,Male,2007-09-13,inactive,CVZZFW1M1E,False,,,2025-10-05T00:00:00,data_engineer,2025-10-28T19:29:11,maria,1144,05/10/2025,Espaguete ao Alho e oleo,3,Massas
2344,Mariana Almeida,582.775.817-64,Male,1988-11-03,inactive,KZU7LN29DD,False,,,2025-11-03T00:00:00,data_engineer,2025-11-09T15:28:04,ops_team,1145,03/11/2025,Pizza Mussarela,2,Pizza
2345,Fernanda Souza,433.555.126-62,Female,1969-04-04,active,NRW6HIV5II,False,,,2025-11-03T00:00:00,maria,2025-11-08T23:36:43,maria,1146,03/11/2025,Ravioli de Queijo,2,Massas
2346,Bruno Almeida,402.261.969-74,Female,2002-01-24,active,2T4WQ7W8EJ,False,,,2025-11-04T00:00:00,data_engineer,2025-11-07T07:52:55,ops_team,1147,04/11/2025,Pizza Grande Portuguesa,1,Pizza
2347,Ana Almeida,738.948.375-21,Female,1995-01-23,pending,VAJQQBM739,False,,,2025-11-04T00:00:00,joao,2025-11-09T15:29:29,joao,1148,04/11/2025,Mousse de Chocolate,2,Sobremesa
2348,Mateus Araujo,228.774.310-89,Female,1973-05-15,pending,CSNXLS872Y,False,,,2025-10-30T00:00:00,import_script,2025-11-03T03:22:53,system,1149,30/10/2025,Pizza Mussarela,1,Pizza
2349,Camila Barbosa,099.085.003-90,Male,1994-04-20,active,KK2U1RDALL,False,,,2025-10-29T00:00:00,ops_team,2025-11-09T15:22:11,maria,1150,29/10/2025,Pizza Frango com Catupiry,3,Pizza
2350,Beatriz Lima,038.064.707-59,Prefer not to say,1962-02-24,pending,0FKYN30AQW,True,2025-11-07T14:43:44,system,2025-10-07T00:00:00,import_script,2025-10-27T02:05:11,ops_team,1151,07/10/2025,Pizza Frango com Catupiry,1,Pizza
2351,Larissa Barbosa,689.929.487-97,Female,1988-02-29,pending,AE0SF2Y7DK,False,,,2025-10-28T00:00:00,joao,2025-11-08T09:58:48,import_script,1152,28/10/2025,Pizza Grande Calabresa,3,Pizza
2352,Lucas Moraes,534.051.637-02,Female,1985-05-11,inactive,AN3C11EFEJ,False,,,2025-10-17T00:00:00,maria,2025-10-28T17:50:40,ops_team,1153,17/10/2025,Tiramisu,3,Sobremesa
2353,Camila Gomes,484.105.316-55,Male,1968-05-23,inactive,49M87B5B5P,True,2025-10-26T09:56:45,data_engineer,2025-10-22T00:00:00,system,2025-11-02T07:23:39,maria,1154,22/10/2025,Pizza Grande Portuguesa,2,Pizza
2354,Beatriz Rocha,378.247.778-77,Male,1962-08-25,pending,4Q0QO11PIQ,False,,,2025-10-30T00:00:00,system,2025-11-09T14:55:00,joao,1155,30/10/2025,Tiramisu,3,Sobremesa
2355,Sofia Teixeira,421.332.112-84,Female,1981-04-06,active,P3HTUQAULN,False,,,2025-10-05T00:00:00,joao,2025-10-06T06:34:05,maria,1156,05/10/2025,Tiramisu,2,Sobremesa
2356,Luís Mendonça,144.122.910-70,Male,1961-03-11,inactive,RMBAHDT5ZU,True,2025-09-08T06:44:35,maria,2025-10-21T00:00:00,data_engineer,2025-11-09T15:28:48,ops_team,1157,21/10/2025,Espaguete ao Alho e oleo,1,Massas
2357,Luís Barbosa,072.216.472-54,Male,1965-12-18,inactive,WMA02NNE2W,False,,,2025-10-09T00:00:00,maria,2025-10-14T05:51:27,data_engineer,1158,09/10/2025,Pizza Frango com Catupiry,2,Pizza
2358,Gustavo Santos,306.994.085-47,Female,1984-09-07,inactive,9NFK79NSUG,False,,,2025-10-29T00:00:00,system,2025-10-31T06:45:51,data_engineer,1159,29/10/2025,Tiramisu,3,Sobremesa
2359,Rafael Pereira,781.598.174-21,Male,1957-02-01,active,7157DG0ISU,True,2025-09-20T10:02:16,maria,2025-11-01T00:00:00,import_script,2025-11-09T14:50:58,maria,1160,01/11/2025,Pizza Grande Calabresa,1,Pizza
2360,Bruno Teixeira,288.730.810-89,Male,1977-05-19,pending,3KW0ZGW4WN,True,2025-08-25T19:11:42,maria,2025-11-04T00:00:00,ops_team,2025-11-09T15:10:45,data_engineer,1161,04/11/2025,Espaguete ao Alho e oleo,2,Massas
2361,Gabriela Pereira,577.965.983-24,Non-binary,2003-02-22,pending,L6LLO3USXH,True,2025-10-11T01:14:22,import_script,2025-10-12T00:00:00,data_engineer,2025-10-19T15:48:14,maria,1162,12/10/2025,Pizza Grande Margherita,2,Pizza
2362,Fernanda Mendonça,784.528.841-45,Female,1978-12-12,inactive,S9A1OFZBPU,False,,,2025-10-14T00:00:00,data_engineer,2025-11-01T01:18:27,maria,1163,14/10/2025,Lasanha Bolonhesa,1,Massas
2363,Pedro Cardoso,195.319.915-61,Male,1996-02-14,pending,5HPEH6589N,True,2025-10-24T08:16:42,import_script,2025-10-19T00:00:00,system,2025-11-09T15:32:39,ops_team,1164,19/10/2025,Pizza Frango com Catupiry,3,Pizza
2364,Luís Cardoso,961.981.117-50,Male,1958-10-30,active,USH64QU6JF,True,2025-10-28T17:19:01,import_script,2025-10-08T00:00:00,system,2025-10-11T13:44:27,data_engineer,1165,08/10/2025,Pizza Grande Portuguesa,1,Pizza
2365,Gustavo Dias,085.955.860-84,Female,1975-08-28,inactive,RCLYN8RT6H,True,2025-09-04T03:00:45,import_script,2025-10-08T00:00:00,ops_team,2025-10-26T11:25:23,import_script,1166,08/10/2025,Pizza Grande Calabresa,2,Pizza
2366,Camila Ribeiro,525.300.430-61,Male,1999-11-22,pending,V31AL74YGO,False,,,2025-10-13T00:00:00,import_script,2025-10-28T23:07:10,system,1167,13/10/2025,Pizza Frango com Catupiry,1,Pizza
2367,Bruno Barbosa,944.404.903-59,Male,1971-01-26,pending,N6ZWGRGEN7,False,,,2025-10-26T00:00:00,maria,2025-11-09T15:06:17,import_script,1168,26/10/2025,Pizza Grande Portuguesa,2,Pizza
2368,Luís Gomes,758.248.252-19,Female,1960-09-25,active,VF1Y83XF2S,True,2025-09-27T17:01:26,system,2025-11-04T00:00:00,import_script,2025-11-04T08:38:37,ops_team,1169,04/11/2025,Pizza Frango com Catupiry,1,Pizza
2369,Mariana Lima,372.255.810-55,Female,2003-05-15,active,CEL9BUCM92,False,,,2025-10-13T00:00:00,ops_team,2025-10-20T07:48:37,maria,1170,13/10/2025,Pudim de Leite,1,Sobremesa
2370,Carlos Mendonça,310.429.016-21,Male,1980-07-17,active,LM5GAF7G72,True,2025-11-03T14:32:09,joao,2025-10-29T00:00:00,ops_team,2025-10-31T03:53:19,data_engineer,1171,29/10/2025,Pudim de Leite,3,Sobremesa
2371,Ana Silva,691.322.657-88,Female,2007-02-22,pending,4GLEBQVKUK,False,,,2025-10-16T00:00:00,joao,2025-11-07T19:32:43,joao,1172,16/10/2025,Pizza Grande Calabresa,1,Pizza
2372,Beatriz Lima,727.568.341-83,Female,1998-02-14,active,18XPZ6HEB5,True,2025-09-22T20:19:20,system,2025-10-16T00:00:00,ops_team,2025-11-09T15:10:08,joao,1173,16/10/2025,Ravioli de Queijo,3,Massas
2373,Camila Dias,562.069.379-82,Male,1960-09-18,active,XEZU9TTCRA,True,2025-10-03T04:06:15,data_engineer,2025-10-09T00:00:00,data_engineer,2025-10-26T18:07:55,system,1174,09/10/2025,Lasanha Bolonhesa,2,Massas
2374,Mateus Barbosa,040.419.265-91,Male,1976-10-24,active,M22U3UF8G3,False,,,2025-10-27T00:00:00,maria,2025-11-09T15:35:43,import_script,1175,27/10/2025,Pizza Grande Calabresa,1,Pizza
2375,Gustavo Moraes,489.821.170-99,Male,1963-06-06,inactive,O5BXEJ5XCQ,False,,,2025-10-08T00:00:00,maria,2025-10-22T18:20:24,system,1176,08/10/2025,Pudim de Leite,2,Sobremesa
2376,Camila Souza,953.755.094-32,Female,2006-04-26,inactive,E90VMFPPT6,True,2025-10-27T02:49:37,import_script,2025-10-19T00:00:00,system,2025-10-27T03:58:27,system,1177,19/10/2025,Pizza Grande Portuguesa,1,Pizza
2377,Gustavo Barbosa,060.447.530-85,Female,1980-08-07,pending,UH85DZ1S98,True,2025-09-14T00:05:29,system,2025-10-31T00:00:00,ops_team,2025-11-05T18:36:31,ops_team,1178,31/10/2025,Mousse de Chocolate,3,Sobremesa
2378,Gustavo Gomes,755.799.538-02,Female,1991-01-22,inactive,KB9T0K969W,False,,,2025-10-27T00:00:00,data_engineer,2025-11-09T14:47:37,system,1179,27/10/2025,Pudim de Leite,1,Sobremesa
2379,Fernanda Rocha,544.865.117-57,Male,1987-11-20,pending,ULGHG440TT,False,,,2025-10-25T00:00:00,joao,2025-11-09T15:20:00,import_script,1180,25/10/2025,Lasanha Bolonhesa,3,Massas
2380,Patrícia Rocha,283.842.106-44,Female,1976-09-10,pending,2CSN5G1XR0,False,,,2025-10-16T00:00:00,import_script,2025-10-26T04:00:07,ops_team,1181,16/10/2025,Pizza Grande Margherita,1,Pizza
2381,Patrícia Cardoso,822.663.544-08,Male,1967-10-16,pending,3ZNLQE89H7,False,,,2025-10-06T00:00:00,maria,2025-10-18T17:42:17,ops_team,1182,06/10/2025,Mousse de Chocolate,1,Sobremesa
2382,Beatriz Rocha,403.668.579-36,Male,2005-12-21,active,Z7WPKX9C6H,False,,,2025-10-22T00:00:00,data_engineer,2025-11-09T15:11:39,import_script,1183,22/10/2025,Pizza Grande Calabresa,2,Pizza
2383,Patrícia Oliveira,761.191.071-43,Female,1962-03-25,active,72QA5I3A5G,False,,,2025-10-22T00:00:00,maria,2025-11-09T14:45:26,system,1184,22/10/2025,Nhoque ao Sugo,1,Massas
2384,Luís Pereira,273.783.852-12,Male,1996-06-04,pending,7FUXIET0SF,False,,,2025-11-03T00:00:00,data_engineer,2025-11-09T14:51:37,joao,1185,03/11/2025,Lasanha Bolonhesa,3,Massas
2385,Bruno Costa,365.241.253-83,Male,2007-09-03,active,TH1DTYX9GT,True,2025-10-26T04:31:44,maria,2025-10-06T00:00:00,data_engineer,2025-10-07T07:00:20,import_script,1186,06/10/2025,Pizza Grande Portuguesa,3,Pizza
2386,Gabriela Moreira,313.027.412-29,Male,1981-03-21,inactive,CQC2YWNHXJ,True,2025-08-18T16:47:36,joao,2025-10-15T00:00:00,maria,2025-11-09T14:52:23,ops_team,1187,15/10/2025,Ravioli de Queijo,1,Massas
2387,Pedro Gomes,000.573.247-60,Female,1995-04-03,pending,JY7ZNBJYS8,True,2025-10-02T03:41:10,system,2025-11-02T00:00:00,data_engineer,2025-11-09T15:36:51,system,1188,02/11/2025,Nhoque ao Sugo,3,Massas
2388,Carlos Rocha,875.977.773-73,Male,1965-11-05,active,K1A6FAVOFK,True,2025-08-18T10:24:31,system,2025-10-27T00:00:00,data_engineer,2025-11-09T15:02:53,maria,1189,27/10/2025,Nhoque ao Sugo,3,Massas
2389,Gustavo Mendonça,928.313.500-59,Male,1992-11-03,pending,NCKUMONWLQ,True,2025-11-01T17:57:39,data_engineer,2025-10-25T00:00:00,data_engineer,2025-11-06T10:28:52,data_engineer,1190,25/10/2025,Sorvete Artesanal,2,Sobremesa
2390,Bruno Rocha,888.285.000-12,Female,2004-01-06,pending,O38X4DPX0E,True,2025-09-29T06:53:00,data_engineer,2025-11-03T00:00:00,system,2025-11-09T15:31:25,data_engineer,1191,03/11/2025,Pizza Frango com Catupiry,1,Pizza
2391,Patrícia Barbosa,849.018.504-39,Male,1977-08-05,active,MC575OMQ9M,True,2025-10-26T15:45:44,system,2025-10-21T00:00:00,import_script,2025-10-21T02:45:24,joao,1192,21/10/2025,Mousse de Chocolate,3,Sobremesa
2392,Camila Santos,867.376.799-73,Female,1956-06-25,active,4VTNTVYXG7,False,,,2025-10-23T00:00:00,joao,2025-11-01T20:28:36,maria,1193,23/10/2025,Lasanha Bolonhesa,1,Massas
2393,Patrícia Araujo,074.670.373-18,Female,1974-02-07,pending,989IKBLJA4,True,2025-08-29T17:36:42,joao,2025-10-28T00:00:00,system,2025-11-09T15:05:14,data_engineer,1194,28/10/2025,Pizza Grande Margherita,1,Pizza
2394,Ana Lima,865.503.552-07,Female,1968-03-30,active,P3EVN7R8I1,False,,,2025-11-03T00:00:00,system,2025-11-09T15:32:50,data_engineer,1195,03/11/2025,Pizza Grande Portuguesa,3,Pizza
2395,Lucas Pereira,192.110.387-61,Female,1973-01-04,inactive,VKP39RFVFU,True,2025-11-05T12:53:42,maria,2025-10-09T00:00:00,joao,2025-10-13T22:33:32,import_script,1196,09/10/2025,Pizza Grande Calabresa,3,Pizza
2396,Ana Cardoso,478.533.302-67,Female,1959-04-07,inactive,UNQ4O7T4JH,True,2025-09-20T00:41:43,data_engineer,2025-10-29T00:00:00,data_engineer,2025-11-01T08:40:32,import_script,1197,29/10/2025,Pizza Mussarela,2,Pizza
2397,Sofia Pereira,956.496.998-28,Female,2002-11-14,pending,9YBANRY6CH,False,,,2025-10-16T00:00:00,data_engineer,2025-10-27T08:23:04,system,1198,16/10/2025,Tiramisu,1,Sobremesa
2398,Mateus Oliveira,486.195.840-04,Female,1961-12-07,active,I0JAE22AWF,False,,,2025-10-09T00:00:00,system,2025-10-09T16:54:13,system,1199,09/10/2025,Pudim de Leite,1,Sobremesa
2399,Gustavo Moraes,908.210.605-06,Female,1971-02-04,active,TGUVEQDWZM,False,,,2025-10-23T00:00:00,joao,2025-11-09T14:59:12,data_engineer,1200,23/10/2025,Pizza Mussarela,3,Pizza
2400,Thiago Dias,932.612.460-42,Female,1996-12-18,active,DSMF3HEGV8,False,,,2025-10-19T00:00:00,system,2025-11-09T14:42:23,data_engineer,1201,19/10/25,Pizza Mussarela,2,Sobremesa
2401,Mateus Ribeiro,816.335.580-41,Female,1977-03-30,inactive,40O0UK4XJF,False,,,2025-09-18T00:00:00,ops_team,2025-09-27T19:33:03,data_engineer,1202,18/09/25,Pizza Grande Margherita,1,Pizza
2402,Thiago Teixeira,133.676.606-15,Male,1999-05-29,active,QTB43FAC9O,True,2025-10-17T08:29:48,import_script,2025-11-09T00:00:00,ops_team,2025-11-09T15:37:29,import_script,1203,09/11/25,Tiramisu,1,Sobremesa
2403,Lucas Gomes,760.984.910-74,Female,1989-11-01,inactive,0BS8PN6HC0,False,,,2025-09-26T00:00:00,import_script,2025-10-18T03:34:36,maria,1204,26/09/25,Espaguete ao Alho e oleo,1,Pizza
2404,Fernanda Rocha,998.213.681-97,Female,1986-09-30,pending,RRR94FKV1H,False,,,2025-08-29T00:00:00,maria,2025-09-09T21:57:16,ops_team,1205,29/08/25,Pizza Grande Calabresa,1,Sobremesa
2405,Patrícia Costa,472.421.700-97,Female,1979-04-14,inactive,IATCMUPAPR,True,2025-09-28T17:57:20,ops_team,2025-10-27T00:00:00,data_engineer,2025-10-27T19:12:11,data_engineer,1206,27/10/25,Espaguete ao Alho e oleo,3,Sobremesa
2406,Pedro Pereira,478.314.797-95,Female,1972-04-10,inactive,K5ADUYL4HY,False,,,2025-11-02T00:00:00,ops_team,2025-11-09T15:08:56,maria,1207,02/11/25,Espaguete ao Alho e oleo,1,Pizza
2407,Luís Santos,691.209.082-93,Female,1983-03-28,inactive,BUQCHLGJJA,False,,,2025-09-07T00:00:00,ops_team,2025-10-05T00:25:34,import_script,1208,07/09/25,Espaguete ao Alho e oleo,1,Pizza
2408,Fernanda Costa,183.099.449-32,Male,1975-04-24,inactive,QGDBIYW3UC,True,2025-08-20T02:51:25,ops_team,2025-11-05T00:00:00,maria,2025-11-07T20:09:44,maria,1209,05/11/25,Ravioli de Queijo,2,Sobremesa
2409,Fernanda Moreira,968.599.688-01,Male,1992-11-22,active,4CK6Z22DJN,False,,,2025-10-15T00:00:00,ops_team,2025-11-03T05:13:52,data_engineer,1210,15/10/25,Pizza Grande Calabresa,1,Pizza
2410,Lucas Fernandes,282.463.788-25,Female,1988-10-19,active,11VUONGJY5,False,,,2025-09-24T00:00:00,import_script,2025-09-27T09:59:02,import_script,1211,24/09/25,Pizza Grande Calabresa,3,Sobremesa
2411,Maria Souza,977.354.012-03,Female,1991-04-14,pending,ZB39ZF7UA0,True,2025-09-05T06:58:11,maria,2025-09-10T00:00:00,data_engineer,2025-09-13T19:13:09,maria,1212,10/09/25,Tiramisu,2,Sobremesa
2412,Gabriela Almeida,118.791.840-92,Male,1981-02-01,active,HF0VO6WVCN,False,,,2025-10-28T00:00:00,import_script,2025-11-09T15:14:29,joao,1213,28/10/25,Pizza Mussarela,1,Pizza
2413,Lucas Costa,062.532.915-27,Female,1995-04-24,pending,VH6JF452IT,True,2025-08-24T10:03:10,import_script,2025-09-22T00:00:00,joao,2025-10-14T07:45:33,maria,1214,22/09/25,Ravioli de Queijo,2,Pizza
2414,Rafael Dias,919.384.937-70,Female,1964-01-15,inactive,K2CJF2FGB4,False,,,2025-08-28T00:00:00,system,2025-09-03T07:21:54,joao,1215,28/08/25,Tiramisu,3,Sobremesa
2415,Luís Costa,416.416.114-24,Female,1996-07-02,inactive,CTJ6QIQSE6,False,,,2025-11-06T00:00:00,maria,2025-11-07T09:19:43,maria,1216,06/11/25,Lasanha Bolonhesa,2,Pizza
2416,Gabriela Gomes,442.681.830-60,Female,1980-08-16,inactive,JNE8KJGSFJ,False,,,2025-09-21T00:00:00,import_script,2025-10-09T01:49:27,maria,1217,21/09/25,Sorvete Artesanal,1,Massas
2417,Thiago Cardoso,185.246.725-40,Male,2004-09-03,active,P4PAPYEPMB,True,2025-10-31T11:37:30,data_engineer,2025-10-22T00:00:00,import_script,2025-11-07T20:30:35,import_script,1218,22/10/25,Lasanha Bolonhesa,3,Sobremesa
2418,Fernanda Ribeiro,199.415.636-26,Female,1999-08-13,pending,EYG8WV8U2W,False,,,2025-10-31T00:00:00,ops_team,2025-11-09T15:14:24,maria,1219,31/10/25,Tiramisu,3,Sobremesa
2419,Patrícia Fernandes,171.570.837-97,Male,2001-05-14,active,FOWTMD3YUQ,False,,,2025-10-25T00:00:00,data_engineer,2025-10-26T22:37:15,maria,1220,25/10/25,Pizza Grande Calabresa,3,Pizza
2420,Camila Rocha,381.747.981-00,Female,2007-10-29,active,5OZSE3173Q,False,,,2025-09-25T00:00:00,ops_team,2025-10-13T06:35:19,import_script,1221,25/09/25,Lasanha Bolonhesa,3,Massas
2421,Thiago Moreira,243.764.178-90,Male,1962-10-31,active,CX6QEVK54T,False,,,2025-08-15T00:00:00,maria,2025-09-10T04:45:07,system,1222,15/08/25,Pizza Grande Calabresa,3,Pizza
2422,Patrícia Santos,081.304.482-34,Female,1998-06-09,pending,WEQP13Y7KI,False,,,2025-09-04T00:00:00,system,2025-09-29T15:29:07,import_script,1223,04/09/25,Tiramisu,1,Pizza
2423,Beatriz Fernandes,269.532.940-25,Female,1961-03-19,inactive,XQC5GC7647,False,,,2025-11-08T00:00:00,data_engineer,2025-11-09T15:06:27,import_script,1224,08/11/25,Tiramisu,1,Sobremesa
2424,Carlos Costa,750.384.351-87,Male,1979-08-26,pending,NIHM8FPR2U,False,,,2025-09-30T00:00:00,joao,2025-10-28T14:24:53,import_script,1225,30/09/25,Pudim de Leite,1,Pizza
2425,Larissa Souza,662.626.549-87,Male,1966-03-19,active,A6RKPPOZAL,True,2025-09-14T19:59:22,data_engineer,2025-08-22T00:00:00,data_engineer,2025-09-11T07:27:59,data_engineer,1226,22/08/25,Pizza Mussarela,3,Pizza
2426,Mateus Santos,661.592.998-29,Female,1961-02-26,pending,08XT42ULWP,True,2025-10-11T08:29:17,maria,2025-09-15T00:00:00,system,2025-10-09T18:53:50,import_script,1227,15/09/25,Lasanha Bolonhesa,3,Pizza
2427,Sofia Cardoso,452.900.045-13,Male,1983-12-09,active,DS44OP9EEH,False,,,2025-09-14T00:00:00,ops_team,2025-09-22T21:16:10,system,1228,14/09/25,Pizza Grande Margherita,1,Sobremesa
2428,Sofia Mendonça,278.428.559-23,Male,1990-04-05,inactive,M4R2N8TP6O,False,,,2025-08-18T00:00:00,maria,2025-09-02T04:23:50,import_script,1229,18/08/25,Pizza Frango com Catupiry,2,Pizza
2429,Mateus Moreira,187.311.481-10,Male,1990-05-04,inactive,S1R7YE7LMV,True,2025-10-15T17:41:55,system,2025-09-30T00:00:00,system,2025-10-10T14:01:40,joao,1230,30/09/25,Pizza Grande Calabresa,3,Sobremesa
2430,Bruno Moreira,898.364.219-41,Male,1966-07-01,inactive,JF2T855M7E,False,,,2025-11-08T00:00:00,system,2025-11-09T14:42:40,joao,1231,08/11/25,Lasanha Bolonhesa,1,Sobremesa
2431,Mariana Teixeira,610.849.175-90,Female,1995-09-18,pending,T9DDNU6V87,False,,,2025-10-09T00:00:00,system,2025-10-21T08:35:50,system,1232,09/10/25,Pizza Frango com Catupiry,3,Pizza
2432,Gabriela Pereira,139.958.516-27,Male,1990-08-22,active,LW484P851F,True,2025-09-11T14:07:01,ops_team,2025-09-27T00:00:00,ops_team,2025-10-13T00:22:33,data_engineer,1233,27/09/25,Pizza Grande Portuguesa,3,Pizza
2433,Larissa Souza,671.923.905-28,Female,1982-09-17,pending,M9SP1JQCK7,True,2025-11-02T04:46:59,ops_team,2025-08-19T00:00:00,ops_team,2025-08-24T15:43:22,ops_team,1234,19/08/25,Mousse de Chocolate,3,Sobremesa
2434,Bruno Teixeira,549.948.633-91,Female,1959-09-01,pending,RUDDYIA7LN,False,,,2025-09-30T00:00:00,data_engineer,2025-10-19T18:06:33,maria,1235,30/09/25,Pizza Grande Margherita,3,Pizza
